Q2   x   y   Sigma   stat   uncor   sys1   sys2   sys3   sys4   sys5   sys6   sys7   sys8   sys9   sys10   sys11   sys12   sys13   sys14   sys15   sys16   sys17   sys18   sys19   sys20   sys21   sys22   sys23   sys24   sys25   sys26   sys27   sys28   sys29   sys30   sys31   sys32   sys33   sys34   sys35   sys36   sys37   sys38   sys39   sys40   sys41   sys42   sys43   sys44   sys45   sys46   sys47   sys48   sys49   sys50   sys51   sys52   sys53   sys54   sys55   sys56   sys57   sys58   sys59   sys60   sys61   sys62   sys63   sys64   sys65   sys66   sys67   sys68   sys69   sys70   sys71   sys72   sys73   sys74   sys75   sys76   sys77   sys78   sys79   sys80   sys81   sys82   sys83   sys84   sys85   sys86   sys87   sys88   sys89   sys90   sys91   sys92   sys93   sys94   sys95   sys96   sys97   sys98   sys99   sys100   sys101   sys102   sys103   sys104   sys105   sys106   sys107   sys108   sys109   sys110   sys111   sys112   sys113   sys114   sys115   sys116   sys117   sys118   sys119   sys120   sys121   sys122   sys123   sys124   sys125   sys126   sys127   sys128   sys129   sys130   sys131   sys132   sys133   sys134   sys135   sys136   sys137   sys138   sys139   sys140   sys141   sys142   sys143   sys144   sys145   sys146   sys147   sys148   sys149   sys150   sys151   sys152   sys153   sys154   sys155   sys156   sys157   sys158   sys159   sys160   sys161   sys162   tot_noproc   delta_rel   delta_1   delta_2   delta_3   delta_4   delta_gp   delta_had 

1.5000E+02  8.0000E-03	1.8528E-01  9.5164E-01	9.7494E-01  1.7186E+00	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	-0.000	-0.003	 0.000	 0.005	-0.030	-0.023	-0.003	-0.004	 0.004	 0.002	 0.020	-0.005	-0.002	 0.007	 0.012	 0.018	 0.010	 0.013	 0.005	 0.006	-0.012	 0.003	-0.017	-0.000	-0.001	-0.013	 0.012	-0.008	-0.001	 0.011	 0.007	 0.023	-0.014	 0.021	 0.010	-0.003	 0.005	-0.020	-0.009	 0.014	-0.032	 0.017	-0.060	 0.034	-0.029	 0.028	 0.012	 0.013	 0.006	-0.029	 0.123	 0.035	 0.029	-0.016	-0.004	 0.016	-0.016	 0.004	-0.057	-0.055	-0.017	 0.004	-0.006	-0.030	 0.042	-0.083	 0.047	 0.025	 0.069	 0.008	-0.058	 0.005	 0.005	-0.061	 0.077	 0.040	-0.016	-0.023	-0.012	 0.051	 0.026	-0.001	 0.031	 0.048	 0.048	-0.056	 0.017	-0.001	 0.029	 0.088	-0.026	-0.047	-0.113	-0.020	-0.014	 0.018	-0.025	-0.008	-0.032	 0.087	-0.090	 0.002	-0.002	-0.002	 0.029	 0.008	 0.015	 0.033	-0.001	 0.036	-0.012	 0.000	 0.011	-0.045	 0.004	-0.114	-0.059	 0.012	-0.019	-0.002	-0.000	 0.003	 0.005	-0.010	 0.087	-0.175	 0.068	-0.004	-0.052	-0.018	 0.074	-0.004	-0.011	 0.066	 0.016	-0.201	-0.033	-0.101	 0.005	 0.007	-0.036	 0.036	-0.091	-0.054	-0.002	 0.007	-0.153	-0.017	-0.058	-0.005	-0.004	-0.006	 0.000	-0.070	 0.014	-0.133 2.25883E+00 0.0735572 0.00210164 -0.0388802 -0.267958 -0.132403 -0.100971 -0.00735557
1.5000E+02  1.3000E-02	1.1402E-01  8.0578E-01	1.3772E+00  2.9797E+00	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	-0.000	-0.003	 0.001	 0.005	-0.030	-0.023	-0.003	-0.004	 0.004	 0.001	 0.020	-0.006	-0.001	 0.006	 0.012	 0.017	 0.011	 0.011	 0.005	 0.007	-0.013	 0.004	-0.015	-0.003	-0.001	-0.012	 0.010	-0.005	-0.004	 0.010	 0.008	 0.023	-0.015	 0.023	 0.021	 0.002	-0.001	-0.021	-0.001	 0.021	-0.045	 0.021	-0.080	 0.046	-0.038	 0.032	 0.022	 0.018	 0.012	-0.047	 0.168	 0.050	 0.027	-0.004	-0.004	 0.012	-0.017	 0.010	-0.065	-0.058	-0.020	-0.002	-0.002	-0.006	 0.049	-0.067	 0.045	 0.020	 0.037	 0.009	-0.015	 0.014	 0.008	-0.017	 0.077	 0.006	-0.003	-0.012	 0.004	 0.004	 0.028	-0.001	 0.017	 0.023	 0.013	-0.052	-0.003	-0.001	 0.038	 0.068	-0.020	-0.080	-0.096	-0.001	-0.016	 0.039	-0.047	 0.003	-0.019	 0.085	-0.096	 0.012	-0.003	 0.011	 0.017	 0.010	 0.013	 0.035	 0.018	 0.022	-0.013	-0.000	 0.008	-0.027	-0.000	-0.028	-0.008	-0.095	-0.019	-0.015	-0.114	 0.074	 0.087	-0.045	 0.168	-0.377	 0.132	-0.010	-0.086	-0.064	 0.075	-0.017	-0.003	 0.140	 0.024	-0.317	-0.130	-0.071	 0.005	 0.006	-0.057	 0.035	-0.108	-0.075	-0.001	-0.016	-0.163	-0.017	-0.059	-0.007	-0.005	-0.005	 0.000	-0.073	 0.015	-0.141 3.49968E+00 0.104247 0.00124103 -0.0421951 -0.208494 -0.170022 -0.120512 0.0657242
2.0000E+02  2.6000E-03	7.6011E-01  1.2836E+00	1.3036E+00  1.8535E+00	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	-0.000	-0.002	-0.000	 0.003	-0.032	-0.020	-0.007	 0.006	 0.011	 0.032	 0.026	 0.288	-0.043	-0.006	-0.024	 0.014	-0.014	 0.015	 0.008	-0.017	-0.028	 0.006	 0.009	-0.011	-0.060	-0.024	 0.006	 0.000	 0.007	 0.005	 0.002	 0.025	-0.014	 0.029	 0.006	-0.002	 0.023	-0.019	-0.038	-0.013	 0.023	 0.003	 0.010	-0.001	-0.004	 0.022	-0.008	-0.001	-0.011	 0.048	-0.031	-0.011	 0.026	-0.026	-0.007	-0.001	-0.013	-0.003	-0.039	-0.040	-0.018	-0.003	 0.011	-0.053	-0.001	-0.048	 0.031	 0.017	 0.015	 0.013	 0.083	 0.027	 0.009	-0.009	 0.015	-0.056	 0.022	 0.004	 0.028	-0.023	 0.021	-0.002	-0.025	-0.024	-0.042	-0.015	-0.033	-0.000	 0.037	-0.040	 0.008	-0.039	-0.039	-0.034	 0.003	 0.021	-0.033	-0.001	-0.012	 0.055	-0.060	 0.011	-0.001	 0.005	-0.020	 0.003	 0.000	 0.005	-0.005	 0.011	-0.017	 0.000	-0.001	 0.012	-0.001	 0.029	 0.013	-0.062	 0.008	-0.008	-0.071	 0.044	 0.018	-0.076	-0.035	-0.018	 0.014	-0.003	 0.013	-0.038	-0.066	-0.017	 0.004	 0.077	 0.006	-0.063	 0.065	-0.006	 0.002	 0.005	-0.068	 0.027	-0.028	-0.069	-0.003	 0.021	-0.115	-0.030	-0.062	-0.001	-0.003	-0.007	 0.000	-0.063	 0.013	-0.127 2.50030E+00 0.0623247 0 -0.0389529 0.00779059 -0.0623247 -0.0155824 -0.00779059
2.0000E+02  3.2000E-03	6.1759E-01  1.2495E+00	1.0801E+00  8.3530E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	 0.000	-0.003	 0.000	 0.005	-0.030	-0.023	-0.002	-0.004	 0.005	-0.001	 0.019	-0.007	 0.000	 0.004	 0.012	 0.017	 0.008	 0.013	 0.006	 0.006	-0.015	 0.006	-0.012	-0.003	-0.002	-0.015	 0.010	-0.009	 0.008	 0.008	 0.002	 0.018	-0.013	 0.025	-0.005	-0.009	 0.035	-0.018	-0.046	-0.022	-0.001	 0.019	 0.016	 0.004	-0.022	 0.042	 0.010	 0.003	-0.023	 0.067	 0.013	-0.014	 0.073	-0.050	-0.008	 0.038	-0.024	-0.007	-0.039	-0.029	 0.019	 0.044	-0.080	 0.033	 0.108	-0.094	 0.068	 0.029	 0.179	 0.024	-0.034	 0.003	-0.001	-0.006	 0.057	-0.041	 0.005	-0.003	 0.041	-0.016	 0.017	-0.001	-0.006	-0.006	-0.006	-0.044	-0.007	-0.001	 0.073	-0.008	-0.012	-0.160	-0.130	 0.061	-0.106	 0.101	-0.099	-0.005	-0.033	 0.012	 0.051	-0.016	 0.005	-0.023	-0.049	 0.007	-0.005	 0.018	-0.014	 0.038	-0.023	 0.001	 0.005	 0.034	-0.000	 0.045	 0.003	-0.048	-0.013	-0.008	-0.082	 0.055	 0.052	-0.053	 0.000	-0.047	 0.017	-0.005	 0.021	-0.024	-0.051	-0.010	 0.004	 0.079	 0.007	-0.081	 0.064	-0.022	 0.003	 0.006	-0.069	 0.031	-0.041	-0.070	-0.003	 0.021	-0.128	-0.029	-0.065	-0.002	-0.003	-0.007	 0.000	-0.068	 0.014	-0.136 1.74472E+00 0.392157 0.0080032 -0.040016 -0.0560224 -0.136054 -0.442087 -0.0640615
2.0000E+02  5.0000E-03	3.9526E-01  1.1112E+00	5.9126E-01  5.3135E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	 0.000	-0.003	 0.000	 0.005	-0.030	-0.023	-0.003	-0.004	 0.005	 0.001	 0.019	-0.003	-0.002	 0.006	 0.012	 0.018	 0.009	 0.013	 0.005	 0.005	-0.013	 0.003	-0.016	-0.001	-0.004	-0.014	 0.008	-0.005	 0.001	 0.010	 0.003	 0.019	-0.015	 0.022	 0.002	-0.006	 0.022	-0.017	-0.034	-0.010	 0.009	 0.007	-0.002	 0.004	-0.010	 0.024	 0.000	 0.002	-0.008	 0.036	 0.001	-0.004	 0.032	-0.039	-0.006	 0.011	-0.016	-0.004	-0.038	-0.036	-0.007	 0.011	-0.014	-0.035	 0.027	-0.073	 0.043	 0.022	 0.053	 0.011	-0.011	 0.012	 0.005	-0.027	 0.025	-0.035	 0.008	-0.006	 0.022	-0.012	 0.026	-0.002	-0.008	-0.007	-0.010	-0.046	-0.017	-0.001	 0.105	 0.037	-0.002	-0.059	-0.085	-0.025	-0.003	 0.017	-0.026	-0.004	-0.022	 0.058	-0.058	 0.006	-0.001	 0.003	 0.003	 0.004	 0.002	 0.012	-0.002	 0.013	-0.011	 0.000	 0.001	 0.005	-0.001	 0.012	 0.022	-0.068	-0.001	-0.009	-0.085	 0.054	 0.037	-0.075	-0.015	-0.052	 0.062	-0.006	 0.000	 0.003	 0.003	-0.042	-0.013	 0.058	 0.007	-0.079	 0.064	-0.042	 0.003	 0.005	-0.042	 0.024	-0.035	 0.008	-0.003	 0.071	-0.036	 0.015	-0.007	 0.009	-0.004	-0.006	 0.000	-0.064	 0.014	-0.034 1.27963E+00 0.143988 0 -0.0449964 -0.0899928 -0.0899928 -0.0990812 0
2.0000E+02  8.0000E-03	2.4704E-01  9.4415E-01	5.9863E-01  6.5747E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	 0.000	-0.003	 0.000	 0.005	-0.030	-0.023	-0.003	-0.004	 0.005	 0.002	 0.019	-0.002	-0.003	 0.006	 0.011	 0.018	 0.010	 0.012	 0.005	 0.004	-0.012	 0.003	-0.016	-0.001	-0.004	-0.014	 0.010	-0.011	 0.011	 0.010	 0.003	 0.020	-0.016	 0.022	 0.001	-0.007	 0.022	-0.016	-0.032	-0.008	 0.018	 0.001	-0.004	 0.003	-0.007	 0.021	-0.003	 0.001	-0.006	 0.035	-0.010	-0.006	 0.023	-0.040	-0.007	-0.004	-0.013	-0.001	-0.044	-0.045	-0.020	-0.006	 0.014	-0.049	 0.016	-0.066	 0.037	 0.022	 0.023	 0.007	-0.011	 0.015	 0.008	-0.017	 0.074	 0.000	 0.001	-0.009	 0.016	 0.022	 0.015	-0.002	-0.016	-0.014	-0.010	-0.034	-0.017	-0.000	 0.121	 0.056	-0.000	-0.018	-0.065	-0.035	 0.013	-0.009	 0.002	-0.004	-0.008	 0.015	 0.005	-0.001	 0.002	-0.005	-0.021	 0.006	 0.005	 0.017	-0.001	 0.019	-0.015	 0.000	 0.002	 0.004	-0.001	 0.001	 0.022	-0.065	-0.000	-0.010	-0.083	 0.055	 0.040	-0.085	-0.010	-0.067	 0.073	-0.008	 0.003	 0.000	 0.005	-0.052	-0.014	 0.055	 0.008	-0.101	 0.035	-0.066	 0.004	 0.005	-0.045	 0.027	-0.047	 0.059	-0.004	 0.107	 0.026	-0.013	-0.026	 0.054	-0.011	-0.029	 0.000	-0.048	 0.011	-0.025 1.34580E+00 0.109093 0.00211831 -0.0466028 -0.116507 -0.0699041 -0.0551011 0.00211806
2.0000E+02  1.3000E-02	1.5202E-01  7.9922E-01	5.9466E-01  5.4231E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	 0.000	-0.003	 0.001	 0.005	-0.030	-0.023	-0.003	-0.004	 0.005	 0.002	 0.019	-0.003	-0.002	 0.006	 0.012	 0.019	 0.009	 0.011	 0.005	 0.004	-0.011	 0.002	-0.017	-0.000	-0.004	-0.014	 0.009	-0.012	 0.011	 0.010	 0.003	 0.020	-0.017	 0.021	 0.007	-0.003	 0.014	-0.017	-0.024	-0.000	 0.006	 0.005	-0.014	 0.007	-0.008	 0.017	-0.001	 0.003	 0.000	 0.019	 0.008	 0.003	 0.016	-0.026	-0.007	-0.012	-0.012	 0.001	-0.047	-0.048	-0.023	-0.008	 0.017	-0.053	 0.005	-0.071	 0.036	 0.020	 0.011	 0.007	 0.003	 0.018	 0.008	-0.002	 0.083	-0.012	 0.010	-0.008	 0.020	 0.018	 0.012	-0.002	-0.025	-0.024	-0.023	-0.022	-0.024	-0.000	 0.096	 0.030	 0.002	-0.017	-0.054	-0.033	 0.004	 0.000	-0.008	-0.005	-0.009	 0.015	 0.004	-0.000	 0.002	-0.006	-0.030	 0.005	 0.001	 0.013	-0.007	 0.019	-0.010	 0.000	 0.001	 0.015	-0.001	 0.021	 0.027	-0.046	-0.001	-0.008	-0.063	 0.041	 0.017	-0.081	-0.032	-0.019	 0.060	-0.005	 0.003	 0.005	 0.002	-0.047	-0.016	 0.049	 0.006	-0.061	 0.094	-0.058	 0.004	 0.006	-0.050	 0.026	-0.022	 0.057	-0.003	 0.078	-0.005	-0.022	-0.039	 0.042	-0.009	-0.023	 0.000	-0.056	 0.012	-0.042 1.28054E+00 0.0525512 0.00250244 -0.0475464 -0.19519 -0.062561 -0.0475642 -0.0362949
2.0000E+02  2.0000E-02	9.8814E-02  6.9621E-01	6.7452E-01  6.1518E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	 0.000	-0.003	 0.001	 0.005	-0.031	-0.023	-0.003	-0.004	 0.004	 0.002	 0.020	-0.003	-0.001	 0.005	 0.012	 0.019	 0.009	 0.010	 0.005	 0.004	-0.011	 0.002	-0.018	 0.000	-0.004	-0.013	 0.010	-0.010	 0.007	 0.010	 0.004	 0.020	-0.017	 0.021	 0.010	-0.001	 0.010	-0.019	-0.021	 0.003	-0.001	 0.006	-0.023	 0.012	-0.011	 0.018	 0.002	 0.004	 0.003	 0.009	 0.029	 0.010	 0.018	-0.024	-0.006	-0.004	-0.013	 0.001	-0.051	-0.052	-0.022	-0.003	 0.011	-0.059	 0.005	-0.051	 0.033	 0.019	 0.008	 0.008	 0.009	 0.019	 0.008	 0.006	 0.067	-0.026	 0.018	-0.009	 0.019	 0.003	 0.016	-0.002	-0.017	-0.014	-0.017	-0.019	-0.020	-0.000	 0.035	-0.004	-0.000	-0.031	-0.051	-0.025	-0.010	 0.022	-0.031	-0.004	-0.016	 0.044	-0.041	 0.004	 0.000	-0.003	-0.020	 0.003	-0.000	 0.010	-0.010	 0.016	-0.005	 0.000	 0.000	 0.014	-0.001	 0.029	 0.026	-0.042	-0.003	-0.005	-0.054	 0.032	 0.006	-0.058	-0.012	-0.043	 0.062	-0.001	-0.027	 0.002	 0.028	-0.024	-0.015	 0.069	 0.006	-0.055	 0.128	-0.021	 0.002	 0.004	-0.037	 0.014	 0.020	 0.096	 0.006	-0.083	-0.098	-0.014	-0.033	-0.017	 0.001	 0.009	 0.000	-0.073	 0.017	-0.026 1.35328E+00 0.0301633 0 -0.0459631 -0.173798 -0.101981 -0.0416667 -0.0445415
2.0000E+02  3.2000E-02	6.1759E-02  5.7972E-01	7.3555E-01  6.8154E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	-0.000	-0.003	 0.000	 0.005	-0.031	-0.023	-0.004	-0.004	 0.004	 0.002	 0.020	-0.003	-0.002	 0.006	 0.012	 0.020	 0.008	 0.011	 0.006	 0.004	-0.010	 0.001	-0.019	 0.002	-0.004	-0.013	 0.011	-0.004	-0.007	 0.011	 0.006	 0.020	-0.016	 0.017	 0.010	-0.001	 0.002	-0.021	-0.017	 0.008	-0.014	 0.009	-0.041	 0.020	-0.017	 0.020	 0.006	 0.007	 0.004	-0.009	 0.071	 0.022	 0.025	-0.032	-0.004	 0.023	-0.018	-0.002	-0.055	-0.059	-0.014	 0.019	-0.019	-0.075	 0.007	-0.058	 0.038	 0.019	 0.017	 0.009	-0.006	 0.017	 0.006	-0.004	 0.081	-0.003	-0.004	-0.006	 0.019	 0.006	 0.025	-0.001	 0.003	 0.009	 0.014	-0.055	-0.010	-0.001	 0.123	 0.081	-0.000	-0.006	-0.072	-0.056	 0.031	-0.027	 0.017	-0.009	-0.015	 0.025	-0.021	-0.006	 0.002	-0.015	-0.019	 0.001	 0.003	 0.003	-0.020	 0.014	-0.004	 0.001	-0.002	 0.008	-0.002	 0.057	 0.016	-0.042	-0.002	-0.002	-0.048	 0.023	-0.016	-0.042	-0.031	-0.015	 0.056	 0.004	-0.038	 0.021	 0.044	 0.010	-0.008	 0.066	 0.003	-0.015	 0.151	 0.042	-0.000	 0.001	-0.018	-0.002	 0.062	 0.052	 0.011	-0.224	-0.221	 0.054	 0.026	-0.124	 0.018	 0.067	 0.000	-0.101	 0.025	 0.008 1.46692E+00 0.0914234 -0.00172497 -0.0413993 -0.286345 -0.163872 -0.0362331 -0.0897682
2.0000E+02  5.0000E-02	3.9526E-02  5.1327E-01	8.0528E-01  7.3528E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	-0.000	-0.003	 0.000	 0.005	-0.031	-0.023	-0.003	-0.004	 0.004	 0.002	 0.020	-0.003	-0.001	 0.006	 0.012	 0.020	 0.008	 0.011	 0.006	 0.004	-0.010	 0.001	-0.019	 0.002	-0.004	-0.013	 0.012	-0.009	 0.001	 0.011	 0.005	 0.020	-0.016	 0.018	 0.010	-0.001	 0.004	-0.020	-0.017	 0.007	-0.014	 0.010	-0.036	 0.017	-0.015	 0.018	 0.004	 0.007	 0.006	-0.012	 0.065	 0.021	 0.018	-0.033	-0.005	 0.013	-0.016	-0.002	-0.047	-0.048	-0.011	 0.017	-0.018	-0.067	-0.000	-0.072	 0.037	 0.019	 0.021	 0.008	-0.010	 0.014	 0.005	-0.038	 0.054	-0.010	-0.002	-0.004	 0.013	 0.008	 0.026	-0.001	 0.003	 0.010	 0.017	-0.048	-0.006	-0.001	 0.089	 0.062	 0.000	 0.009	-0.054	-0.044	 0.011	-0.011	 0.003	-0.009	-0.014	 0.024	-0.015	-0.005	 0.002	-0.013	-0.023	 0.002	 0.005	 0.004	-0.017	 0.014	-0.012	 0.001	-0.002	 0.007	-0.002	 0.042	 0.019	-0.048	-0.003	-0.004	-0.056	 0.029	-0.013	-0.059	-0.021	-0.032	 0.075	 0.002	-0.043	 0.015	 0.050	 0.063	 0.014	 0.062	 0.002	 0.000	 0.139	 0.028	 0.000	 0.002	-0.026	 0.003	 0.058	 0.033	 0.004	-0.083	-0.143	 0.058	 0.030	-0.079	 0.012	 0.039	 0.000	-0.084	 0.021	 0.009 1.49330E+00 0.0759834 -0.00194829 -0.0448107 -0.196778 -0.122742 -0.0389765 -0.0662781
2.0000E+02  8.0000E-02	2.4704E-02  4.3830E-01	7.6632E-01  7.3509E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	 0.000	-0.003	 0.000	 0.005	-0.031	-0.023	-0.003	-0.004	 0.004	 0.002	 0.020	-0.003	-0.002	 0.006	 0.012	 0.020	 0.009	 0.009	 0.005	 0.004	-0.010	 0.001	-0.020	 0.003	-0.004	-0.014	 0.014	-0.009	-0.001	 0.011	 0.006	 0.020	-0.015	 0.018	 0.007	-0.002	 0.007	-0.019	-0.019	 0.006	-0.012	 0.009	-0.032	 0.016	-0.014	 0.017	 0.004	 0.007	 0.005	-0.013	 0.067	 0.022	 0.018	-0.043	-0.004	 0.023	-0.016	-0.004	-0.042	-0.044	-0.008	 0.021	-0.024	-0.068	-0.009	-0.104	 0.041	 0.018	-0.004	 0.005	-0.017	 0.016	 0.008	-0.030	 0.110	 0.036	-0.015	-0.005	 0.005	 0.052	 0.015	-0.001	 0.004	 0.016	 0.034	-0.035	 0.007	-0.001	 0.032	 0.039	-0.003	 0.022	-0.043	-0.021	-0.027	 0.016	-0.022	-0.011	-0.022	 0.043	-0.036	-0.004	 0.001	-0.011	-0.010	 0.002	 0.011	 0.002	-0.015	 0.015	-0.026	 0.001	-0.001	-0.005	-0.001	 0.036	 0.039	-0.044	 0.009	-0.004	-0.052	 0.030	 0.003	-0.060	-0.049	 0.003	 0.062	-0.002	-0.003	 0.044	 0.045	 0.169	 0.059	 0.033	 0.001	-0.009	 0.010	 0.020	 0.000	 0.002	-0.020	 0.014	-0.042	-0.331	-0.022	 0.312	-0.092	 0.263	 0.209	-0.127	 0.021	 0.059	 0.000	-0.093	 0.023	 0.033 1.57877E+00 0.184805 0 -0.0433493 -0.214465 -0.114077 -0.0387968 -0.0547808
2.0000E+02  1.3000E-01	1.5202E-02  3.6412E-01	1.6682E+00  2.1499E+00	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	 0.000	-0.003	-0.000	 0.005	-0.030	-0.023	-0.002	-0.004	 0.005	 0.002	 0.019	-0.004	-0.004	 0.007	 0.012	 0.016	 0.012	 0.014	 0.005	 0.005	-0.013	 0.004	-0.017	 0.000	-0.001	-0.014	 0.014	-0.008	-0.002	 0.011	 0.006	 0.023	-0.013	 0.021	-0.000	-0.011	 0.016	-0.017	-0.018	 0.004	-0.009	 0.009	-0.046	 0.028	-0.026	 0.032	 0.007	 0.009	-0.005	-0.003	 0.088	 0.020	 0.039	-0.025	-0.003	 0.033	-0.017	 0.000	-0.056	-0.061	-0.024	-0.002	 0.008	-0.050	 0.038	-0.093	 0.045	 0.028	 0.066	 0.004	-0.080	 0.000	 0.005	-0.095	 0.088	 0.086	-0.029	-0.039	-0.038	 0.091	 0.026	 0.000	 0.051	 0.072	 0.092	-0.073	 0.043	-0.001	 0.015	 0.120	-0.028	-0.046	-0.133	-0.024	 0.004	-0.004	-0.001	-0.010	-0.033	 0.094	-0.108	 0.002	-0.004	 0.004	 0.066	 0.007	 0.020	 0.024	 0.013	 0.016	-0.024	-0.000	 0.006	-0.050	 0.001	-0.025	-0.010	-0.086	 0.007	-0.012	-0.099	 0.068	 0.090	-0.042	 0.058	-0.201	 0.053	-0.012	 0.005	-0.008	 0.024	-0.039	-0.012	 0.124	 0.024	-0.319	-0.138	-0.092	 0.005	 0.007	-0.045	 0.041	-0.156	-0.070	-0.000	-0.028	-0.165	-0.018	-0.059	-0.007	-0.007	-0.005	 0.000	-0.072	 0.015	-0.141 2.96344E+00 0.291113 0.00274635 -0.0384489 -0.211469 -0.153795 -0.0549511 0.0301974
2.0000E+02  1.8000E-01	1.0979E-02  3.2897E-01	1.0793E+00  7.6724E-01	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	 0.000	-0.003	 0.000	 0.005	-0.030	-0.023	-0.003	-0.004	 0.005	 0.002	 0.019	-0.002	-0.001	 0.005	 0.012	 0.018	 0.010	 0.010	 0.005	 0.005	-0.010	 0.002	-0.019	 0.002	-0.004	-0.014	 0.011	-0.008	 0.000	 0.011	 0.005	 0.021	-0.015	 0.020	 0.007	-0.003	 0.009	-0.017	-0.016	 0.008	-0.011	 0.010	-0.031	 0.017	-0.013	 0.016	 0.002	 0.007	 0.007	-0.015	 0.061	 0.021	 0.010	-0.043	-0.004	 0.016	-0.012	-0.003	-0.027	-0.024	-0.006	 0.007	-0.009	-0.028	-0.001	-0.102	 0.039	 0.016	-0.010	 0.003	-0.029	 0.013	 0.007	-0.069	 0.085	 0.052	-0.023	-0.010	-0.010	 0.076	 0.013	-0.001	 0.012	 0.029	 0.045	-0.025	 0.019	-0.001	-0.103	-0.020	-0.018	-0.099	-0.141	-0.069	 0.051	-0.049	 0.040	-0.011	-0.009	 0.000	 0.027	-0.010	 0.004	-0.017	-0.024	 0.005	 0.014	 0.009	-0.010	 0.020	-0.031	 0.000	 0.001	-0.013	-0.000	 0.014	 0.020	-0.066	 0.009	-0.008	-0.081	 0.053	 0.041	-0.077	-0.061	 0.001	 0.050	-0.009	 0.043	 0.055	 0.018	 0.094	 0.039	 0.034	 0.007	-0.098	-0.075	-0.040	 0.003	 0.004	-0.024	 0.029	-0.125	-0.343	-0.027	 0.428	-0.008	 0.259	 0.209	-0.073	 0.010	 0.032	 0.000	-0.081	 0.019	 0.035 1.80180E+00 0.264462 0 -0.0486367 -0.15199 -0.0790346 -0.0456121 -0.0212805
2.5000E+02  3.3000E-03	7.4859E-01  1.2701E+00	1.4874E+00  1.8444E+00	 0.345	 0.071	-0.043	 0.438	 0.725	-0.181	-0.000	-0.002	-0.000	 0.003	-0.032	-0.020	-0.007	 0.006	 0.010	 0.030	 0.025	 0.270	-0.040	-0.006	-0.022	 0.015	-0.012	 0.014	 0.008	-0.016	-0.027	 0.005	 0.008	-0.011	-0.057	-0.024	 0.005	 0.001	 0.007	 0.006	 0.002	 0.024	-0.014	 0.029	 0.008	-0.000	 0.022	-0.019	-0.038	-0.012	 0.023	 0.002	 0.011	-0.002	-0.003	 0.021	-0.008	-0.002	-0.009	 0.047	-0.033	-0.011	 0.023	-0.024	-0.007	-0.005	-0.013	-0.002	-0.039	-0.038	-0.018	-0.005	 0.013	-0.050	-0.003	-0.043	 0.029	 0.016	 0.003	 0.012	 0.085	 0.028	 0.009	 0.006	 0.009	-0.074	 0.029	 0.010	 0.037	-0.040	 0.021	-0.002	-0.036	-0.039	-0.055	-0.011	-0.042	-0.000	 0.040	-0.057	 0.010	-0.043	-0.030	-0.033	 0.003	 0.025	-0.037	 0.001	-0.009	 0.051	-0.056	 0.013	-0.001	 0.007	-0.029	 0.003	-0.001	 0.004	-0.005	 0.010	-0.017	 0.000	-0.001	 0.017	-0.002	 0.029	 0.020	-0.065	 0.006	-0.008	-0.073	 0.045	 0.016	-0.083	-0.038	-0.024	 0.022	-0.003	 0.004	-0.043	-0.061	-0.017	 0.004	 0.082	 0.006	-0.071	 0.061	-0.004	 0.002	 0.005	-0.073	 0.026	-0.018	-0.071	-0.003	 0.023	-0.115	-0.030	-0.063	-0.001	-0.003	-0.007	 0.000	-0.063	 0.013	-0.128 2.59473E+00 0.0472404 0 -0.0472404 0.0236202 -0.0629872 -0.0078734 0
